,Date,Open,High,Low,Close
640,2021-12-31,24.05,24.9,23.885,23.99
639,2021-12-30,22.67,24.54,22.61,24.07
638,2021-12-29,22.01,22.98,21.965,22.67
637,2021-12-28,21.22,23.23,21.22,22.5
636,2021-12-27,21.06,22.43,20.99,22.1
635,2021-12-23,20.63,21.8,20.09,21.57
634,2021-12-22,20.18,20.67,20.07,20.52
633,2021-12-21,19.44,20.635,19.105,20.38
632,2021-12-20,19.29,19.82,18.37,19.4
631,2021-12-17,18.87,20.17,18.51,19.64
630,2021-12-16,21.0,21.0,18.89,19.0
629,2021-12-15,17.96,20.29,17.76,20.15
628,2021-12-14,19.45,19.88,17.89,18.11
627,2021-12-13,19.66,20.18,19.29,19.73
626,2021-12-10,20.2,20.4,19.515,19.88
625,2021-12-09,20.33,20.85,19.61,19.96
624,2021-12-08,20.53,20.8,20.15,20.72
623,2021-12-07,20.56,21.1,19.53,20.75
622,2021-12-06,20.05,20.87,18.86,20.15
621,2021-12-03,25.12,25.12,19.835,20.31
620,2021-12-02,22.95,24.3,22.51,23.85
619,2021-12-01,25.13,25.13,22.78,22.83
618,2021-11-30,24.61,25.89,24.61,24.9
617,2021-11-29,25.64,25.68,24.37,25.01
616,2021-11-26,26.69,27.46,24.4,25.11
615,2021-11-24,27.76,28.54,27.365,27.64
614,2021-11-23,30.27,30.74,27.63,28.34
613,2021-11-22,29.3,33.0635,29.26,30.72
612,2021-11-19,27.98,29.06,27.26,27.8
611,2021-11-18,28.5,29.17,27.6622,28.06
610,2021-11-17,27.5,28.33,26.88,28.2
609,2021-11-16,28.6,29.05,27.79,27.95
608,2021-11-15,28.37,29.01,27.8001,28.59
607,2021-11-12,28.815,28.815,27.6816,28.42
606,2021-11-11,28.47,28.94,27.71,28.3
605,2021-11-10,26.63,28.56,26.0,28.5
604,2021-11-09,26.69,27.21,26.0,26.74
603,2021-11-08,25.95,26.9,25.79,26.65
602,2021-11-05,26.15,26.15,25.13,25.97
601,2021-11-04,26.61,26.8306,24.93,26.01
600,2021-11-03,24.045,26.59,24.045,26.59
599,2021-11-02,24.2,24.67,23.5,24.62
598,2021-11-01,23.13,24.09,22.65,23.99
597,2021-10-29,23.86,24.355,22.72,22.83
596,2021-10-28,24.27,24.62,23.1,23.78
595,2021-10-27,23.77,24.61,23.31,24.15
594,2021-10-26,24.29,24.67,23.75,23.8
593,2021-10-25,24.19,24.44,23.07,24.06
592,2021-10-22,23.21,24.42,22.62,24.29
591,2021-10-21,22.72,24.17,22.5859,23.23
590,2021-10-20,23.18,24.15,22.3,22.63
589,2021-10-19,22.04,23.55,22.04,23.15
588,2021-10-18,23.42,23.62,22.41,22.65
587,2021-10-15,24.45,24.915,23.07,23.52
586,2021-10-14,23.19,24.53,23.06,24.04
585,2021-10-13,23.62,23.88,22.82,23.01
584,2021-10-12,23.08,23.62,22.97,23.53
583,2021-10-11,22.48,23.55,22.26,23.07
582,2021-10-08,22.16,22.66,21.63,22.52
581,2021-10-07,22.69,23.13,21.42,22.4
580,2021-10-06,25.45,25.45,21.62,22.46
579,2021-10-05,25.78,26.77,25.53,25.63
578,2021-10-04,26.06,26.42,25.2,25.87
577,2021-10-01,25.38,26.43,24.42,26.24
576,2021-09-30,25.57,26.05,24.87,25.44
575,2021-09-29,26.15,26.15,25.25,25.5
574,2021-09-28,26.61,26.61,25.83,26.0
