,Date,Open,High,Low,Close
560,2021-12-31,40.27,42.54,40.11,41.87
559,2021-12-30,38.62,40.72,38.52,40.62
558,2021-12-29,39.28,39.9744,38.55,39.11
557,2021-12-28,39.95,41.15,38.8,39.38
556,2021-12-27,41.12,42.0,39.5,40.41
555,2021-12-23,41.45,42.072,39.77,41.75
554,2021-12-22,47.12,47.23,42.16,42.7
553,2021-12-21,48.15,48.58,42.32,43.37
552,2021-12-20,58.0,58.0,50.89,51.16
551,2021-12-17,53.51,55.44,51.52,53.92
550,2021-12-16,55.51,57.25,52.57,54.03
549,2021-12-15,49.12,54.09,48.7,51.62
548,2021-12-14,45.88,46.88,44.0,46.03
547,2021-12-13,43.47,46.2299,43.47,44.49
546,2021-12-10,41.44,44.24,41.1652,43.6
545,2021-12-09,41.18,43.849,41.18,42.26
544,2021-12-08,41.92,42.88,39.84,41.89
543,2021-12-07,39.63,43.04,39.15,42.98
542,2021-12-06,42.55,43.54,38.14,38.39
541,2021-12-03,45.875,49.4899,43.86,44.31
540,2021-12-02,52.52,52.62,44.5,45.94
539,2021-12-01,43.807,49.75,41.1,46.97
538,2021-11-30,45.32,52.85,43.55,47.42
537,2021-11-29,39.16,43.5,38.3,40.48
536,2021-11-26,37.0553,38.34,35.97,36.0
535,2021-11-24,30.975,32.365,30.5,32.02
534,2021-11-23,31.15,31.34,29.5,30.97
533,2021-11-22,32.4,32.905,31.47,31.61
532,2021-11-19,31.75,33.19,31.75,32.75
531,2021-11-18,33.86,34.83,31.25,31.69
530,2021-11-17,35.905,37.34,33.1,33.65
529,2021-11-16,32.67,34.09,32.66,33.42
528,2021-11-15,32.96,34.11,32.59,32.89
527,2021-11-12,33.85,34.0,31.96,33.11
526,2021-11-11,32.4,33.5885,32.3201,33.06
525,2021-11-10,32.18,34.095,31.98,32.24
524,2021-11-09,32.63,32.91,32.07,32.49
523,2021-11-08,31.63,32.99,31.4,32.54
522,2021-11-05,33.75,33.76,30.2601,31.26
521,2021-11-04,36.69,37.34,36.2,36.68
520,2021-11-03,36.51,37.5,36.13,36.8
519,2021-11-02,36.94,37.31,35.81,36.77
518,2021-11-01,37.73,38.48,36.9,37.0
517,2021-10-29,38.52,38.63,37.03,37.73
516,2021-10-28,39.05,40.1899,38.34,38.61
515,2021-10-27,40.58,40.89,39.06,39.15
514,2021-10-26,41.35,41.37,39.7,40.29
513,2021-10-25,40.87,41.4,40.36,41.27
512,2021-10-22,39.7,40.27,39.0,40.21
511,2021-10-21,40.08,40.68,39.75,39.93
510,2021-10-20,39.78,40.35,39.46,39.73
509,2021-10-19,38.87,41.23,38.57,40.3
508,2021-10-18,38.79,39.47,38.465,38.8
507,2021-10-15,40.22,41.46,38.9507,39.09
506,2021-10-14,41.01,41.0314,40.07,40.23
505,2021-10-13,41.17,41.4,39.89,40.52
504,2021-10-12,39.81,41.17,39.3557,40.94
503,2021-10-11,36.98,40.27,36.5007,40.02
502,2021-10-08,34.28,37.25,34.28,37.03
501,2021-10-07,34.02,35.488,33.22,34.57
500,2021-10-06,34.56,35.15,33.33,33.53
499,2021-10-05,33.75,35.576,33.5986,35.29
498,2021-10-04,32.75,34.19,32.61,34.04
497,2021-10-01,37.7,37.79,33.0,34.35
496,2021-09-30,43.43,45.68,43.39,43.52
495,2021-09-29,42.96,44.115,42.61,43.16
494,2021-09-28,43.78,43.79,42.52,42.87
493,2021-09-27,43.2,45.5,42.8171,45.04
492,2021-09-24,43.235,45.7238,43.1,43.82
491,2021-09-23,46.11,46.18,42.34,44.69
490,2021-09-22,49.44,49.55,44.72,45.99
489,2021-09-21,50.0,51.59,49.1,51.02
488,2021-09-20,53.66,54.1499,49.11,49.7
487,2021-09-17,53.11,54.6,51.92,54.54
486,2021-09-16,51.77,53.43,51.45,52.61
485,2021-09-15,50.04,53.55,49.0,52.31
484,2021-09-14,50.02,54.38,49.97,50.17
